rating_id,movie_id,user_id,rating_value,review,review_date,likes,dislikes,watch_completed,device_used,watch_duration,favorite_scene,recommendation,created_at
437,44,212,2.1,"Great movie, worth watching.",2021-04-17,2127,104,False,Tablet,165,Final scene,True,2024-11-20 10:59:36
438,308,189,8.9,"Disappointing movie, a must-see.",2020-11-16,2283,444,False,Smart TV,55,Final scene,False,2024-08-15 11:25:23
439,323,53,2.5,"Great movie, meh.",2024-11-11,3568,103,True,Tablet,135,Reunion,False,2022-08-02 06:05:47
440,4,41,2.5,"Disappointing movie, meh.",2024-08-12,1722,328,False,Desktop,28,Chase scene,False,2024-04-27 10:18:43
441,795,389,4.0,"Disappointing movie, loved it.",2024-12-21,1892,316,False,Laptop,61,Monologue,True,2022-03-12 09:13:02
442,639,439,2.7,"Disappointing movie, a must-see.",2021-02-12,517,250,True,Console,83,Reunion,False,2020-07-18 23:36:40
443,579,415,7.4,"Great movie, a must-see.",2023-02-12,3897,399,False,Tablet,36,Opening scene,True,2020-01-26 06:52:01
444,167,92,9.0,"Disappointing movie, a must-see.",2022-02-06,790,440,False,Laptop,141,Plot twist,True,2021-03-18 11:58:16
445,102,135,9.8,"Great movie, worth watching.",2021-07-24,1045,58,False,Smart TV,91,Plot twist,False,2020-06-21 01:17:20
446,128,428,6.6,"Great movie, not my type.",2024-09-26,264,392,True,Console,41,Emotional breakdown,True,2021-03-14 17:19:11
447,201,465,2.6,"Disappointing movie, a must-see.",2022-07-20,332,106,True,Console,109,Final scene,True,2020-01-28 10:28:05
448,582,233,3.2,"Great movie, a must-see.",2022-06-11,1127,232,False,Tablet,173,Climax,False,2020-03-07 10:27:18
449,23,347,13.4,"Great movie, not my type.",2024-10-03,4912,370,False,Mobile,133,Monologue,False,2023-10-13 18:36:38
450,580,112,7.0,"Great movie, meh.",2020-11-19,2378,287,False,Smart TV,109,Final battle,True,2021-11-03 19:44:42
451,9,19,2.3,"Great movie, not my type.",2022-09-25,3247,463,True,Tablet,63,Emotional breakdown,True,2021-03-16 01:08:32
452,794,418,6.3,"Great movie, loved it.",2023-09-12,4418,426,False,Desktop,27,Final battle,False,2021-02-02 22:42:44
453,415,182,8.8,"Great movie, loved it.",2022-08-07,3297,375,False,Console,212,Chase scene,True,2020-01-11 11:28:31
454,68,340,1.4,"Disappointing movie, meh.",2021-08-11,4696,212,True,Laptop,171,Monologue,False,2024-07-20 14:38:12
455,340,445,5.7,"Great movie, worth watching.",2020-05-19,2265,393,False,Desktop,199,Final battle,True,2022-12-28 17:27:02
456,435,72,6.8,"Great movie, loved it.",2020-09-02,2232,24,True,Smart TV,41,Chase scene,True,2022-01-12 01:35:22
457,15,341,1.7,"Disappointing movie, meh.",2022-12-06,4926,352,False,Desktop,210,Reunion,False,2020-03-06 13:19:28
458,139,164,7.2,"Great movie, meh.",2021-05-11,1735,307,False,Mobile,84,Climax,False,2020-09-03 14:18:45
459,645,142,2.2,"Great movie, meh.",2023-09-21,2764,384,True,Tablet,213,Reunion,True,2020-10-04 17:41:35
460,105,85,2.4,"Great movie, not my type.",2020-05-06,4398,20,False,Mobile,51,Opening scene,False,2024-12-01 19:27:43
461,253,184,8.8,"Great movie, a must-see.",2024-02-03,3843,174,True,Desktop,40,Flashback,True,2021-11-28 11:57:13
462,245,256,12.6,"Great movie, meh.",2021-08-25,3920,471,False,Laptop,127,Climax,False,2021-08-03 15:08:02
463,702,59,3.9,"Disappointing movie, worth watching.",2021-06-13,4713,467,False,Smart TV,123,Chase scene,True,2021-04-03 03:22:05
464,610,213,5.5,"Great movie, meh.",2022-03-05,3377,335,False,Desktop,32,Emotional breakdown,False,2021-01-19 19:01:13
465,658,494,6.9,"Great movie, worth watching.",2020-06-27,3120,327,False,Desktop,219,Reunion,False,2023-02-07 12:19:26
466,903,465,7.4,"Great movie, a must-see.",2022-03-06,4219,386,True,Desktop,45,Emotional breakdown,True,2022-09-22 10:46:11
467,844,367,6.4,"Great movie, meh.",2022-10-28,3328,181,False,Tablet,90,Monologue,True,2021-06-06 03:42:38
468,509,1,9.8,"Disappointing movie, not my type.",2022-02-05,1607,475,True,Smart TV,81,Opening scene,True,2022-05-15 16:13:00
469,905,485,5.1,"Disappointing movie, worth watching.",2021-08-21,171,490,True,Console,78,Final scene,True,2022-02-28 00:43:22
470,129,195,9.5,"Disappointing movie, not my type.",2022-03-15,1251,373,True,Desktop,113,Chase scene,False,2022-04-13 15:26:32
471,664,484,7.9,"Great movie, meh.",2022-07-16,1523,197,False,Console,59,Opening scene,True,2021-04-08 04:31:39
472,794,288,7.6,"Great movie, worth watching.",2020-08-01,1400,328,False,Console,133,Final battle,False,2020-05-28 19:18:39
473,97,439,5.9,"Great movie, a must-see.",2023-02-14,340,407,True,Laptop,82,Final scene,False,2021-07-01 13:32:56
474,189,431,2.4,"Great movie, meh.",2023-02-10,693,385,True,Laptop,107,Reunion,True,2022-10-06 19:56:12
475,162,375,4.0,"Great movie, highly recommend.",2024-09-11,354,216,True,Desktop,24,Plot twist,False,2023-12-27 23:48:47
476,73,41,2.7,"Disappointing movie, meh.",2021-04-28,4326,320,False,Console,156,Emotional breakdown,True,2021-10-21 04:02:29
477,157,76,2.8,"Disappointing movie, meh.",2024-03-08,1837,295,False,Mobile,37,Final battle,True,2024-10-16 23:30:58
478,815,125,5.9,"Great movie, not my type.",2024-08-13,3584,482,True,Desktop,110,Opening scene,False,2021-03-19 12:51:55
479,777,435,8.5,"Great movie, meh.",2022-09-13,2775,235,False,Desktop,16,Reunion,True,2020-07-17 02:19:43
480,693,499,8.6,"Great movie, loved it.",2020-10-17,3596,72,True,Desktop,161,Monologue,True,2020-04-01 00:33:17
481,244,473,6.8,"Great movie, highly recommend.",2024-12-18,951,386,True,Console,172,Flashback,False,2021-04-01 20:21:00
482,466,386,9.6,"Great movie, a must-see.",2022-04-28,1399,225,True,Laptop,52,Final scene,True,2021-12-17 08:41:16
483,781,475,2.0,"Disappointing movie, not my type.",2024-04-22,3346,414,True,Smart TV,24,Monologue,False,2020-11-21 13:14:08
484,247,260,1.9,"Great movie, meh.",2022-08-23,2410,39,True,Desktop,131,Reunion,True,2021-07-28 23:21:38
485,275,63,7.5,"Great movie, loved it.",2021-09-12,685,410,False,Desktop,90,Flashback,True,2020-07-10 08:45:27
486,421,422,5.5,"Disappointing movie, worth watching.",2021-11-20,480,405,True,Mobile,55,Final scene,True,2022-09-25 21:55:21
487,702,62,8.6,"Great movie, highly recommend.",2020-02-10,3145,23,True,Desktop,206,Emotional breakdown,True,2022-11-26 18:25:32
488,167,262,6.3,"Disappointing movie, highly recommend.",2024-02-28,1151,354,True,Smart TV,119,Plot twist,True,2023-08-27 12:25:03
489,147,232,1.9,"Disappointing movie, loved it.",2024-09-09,3838,262,False,Mobile,149,Final battle,True,2024-04-10 15:42:57
490,455,383,1.4,"Disappointing movie, meh.",2022-08-08,13,321,True,Desktop,142,Climax,True,2021-02-23 02:44:19
491,859,262,2.6,"Great movie, meh.",2022-12-08,171,140,False,Smart TV,107,Final scene,False,2024-11-19 09:09:50
492,336,289,4.7,"Great movie, highly recommend.",2020-02-19,3699,214,True,Desktop,80,Emotional breakdown,True,2020-05-04 19:23:05
493,683,45,2.8,"Disappointing movie, not my type.",2023-02-16,34,198,True,Tablet,185,Reunion,False,2023-05-26 22:34:43
494,934,70,8.2,"Great movie, loved it.",2023-03-17,2535,393,True,Laptop,37,Monologue,False,2024-07-20 04:14:49
495,288,131,9.1,"Great movie, worth watching.",2022-08-25,3778,87,True,Desktop,209,Final scene,False,2021-11-13 04:01:45
496,996,299,13.6,"Disappointing movie, meh.",2022-02-16,1290,442,True,Mobile,169,Opening scene,True,2023-01-23 12:27:52
497,540,472,4.4,"Disappointing movie, meh.",2024-06-26,4544,294,True,Smart TV,141,Chase scene,True,2022-08-02 11:44:29
498,91,424,9.1,"Great movie, not my type.",2022-07-28,2279,51,False,Smart TV,111,Reunion,False,2023-02-11 14:49:50
499,968,58,9.7,"Disappointing movie, not my type.",2020-02-17,144,354,False,Console,144,Final scene,True,2022-10-14 15:40:37
500,828,96,8.2,"Disappointing movie, meh.",2022-03-12,3771,215,True,Smart TV,17,Plot twist,True,2022-10-26 20:32:41
501,265,275,1.4,"Disappointing movie, not my type.",2024-12-07,82,419,False,Desktop,81,Climax,True,2024-10-28 21:53:31
502,554,192,3.0,"Disappointing movie, meh.",2020-02-23,1969,112,True,Mobile,154,Opening scene,False,2020-01-08 15:59:52
503,896,216,4.1,"Great movie, meh.",2024-11-27,130,54,False,Mobile,96,Reunion,False,2020-03-27 11:28:35
504,501,20,7.1,"Great movie, loved it.",2022-10-02,1171,349,False,Console,164,Final scene,True,2022-07-07 12:38:54
505,70,399,6.4,"Disappointing movie, worth watching.",2024-07-09,4346,386,True,Tablet,44,Reunion,False,2020-07-23 06:24:28
506,688,495,5.3,"Great movie, not my type.",2022-03-20,3367,366,False,Console,211,Climax,False,2024-02-12 08:45:34
507,648,315,5.2,"Great movie, meh.",2022-02-23,1132,132,False,Desktop,213,Flashback,False,2020-06-02 17:51:30
508,346,478,4.0,"Disappointing movie, a must-see.",2024-02-18,4396,272,False,Tablet,142,Final scene,False,2020-02-08 18:07:58
509,591,103,5.7,"Great movie, meh.",2020-05-06,179,51,True,Smart TV,169,Monologue,False,2021-09-24 05:34:42
510,783,476,1.7,"Disappointing movie, not my type.",2021-05-16,4365,223,True,Smart TV,122,Climax,True,2023-11-06 15:58:14
511,239,25,5.5,"Disappointing movie, a must-see.",2022-05-13,4096,145,True,Desktop,26,Opening scene,False,2022-10-13 17:26:06
512,499,236,8.2,"Disappointing movie, not my type.",2024-01-19,622,355,False,Tablet,124,Reunion,True,2023-01-20 18:23:07
513,95,386,1.4,"Great movie, meh.",2021-06-16,3259,68,True,Mobile,195,Final scene,True,2021-09-01 11:29:48
514,938,441,6.3,"Great movie, highly recommend.",2020-05-10,2246,37,False,Tablet,206,Reunion,True,2020-06-24 14:57:10
515,509,191,4.9,"Great movie, worth watching.",2020-03-04,3694,163,True,Laptop,64,Final scene,True,2022-04-15 00:07:47
516,233,329,5.3,"Great movie, meh.",2023-03-01,1773,78,False,Laptop,165,Plot twist,True,2021-11-15 15:58:23
517,431,252,5.3,"Great movie, not my type.",2024-06-07,1525,141,True,Smart TV,139,Chase scene,True,2023-11-18 19:32:35
518,746,19,9.0,"Great movie, meh.",2022-07-26,2822,271,False,Console,201,Flashback,False,2023-05-12 02:49:44
519,596,92,3.5,"Disappointing movie, not my type.",2024-11-05,4583,487,False,Mobile,112,Emotional breakdown,True,2021-11-17 15:56:13
520,335,56,1.8,"Great movie, worth watching.",2022-11-03,2242,145,False,Console,134,Flashback,False,2023-07-25 06:37:28
521,675,370,1.7,"Disappointing movie, highly recommend.",2024-09-15,1466,254,False,Laptop,117,Opening scene,False,2024-09-26 16:42:24
522,449,342,7.4,"Great movie, highly recommend.",2022-11-23,249,340,False,Tablet,146,Chase scene,False,2021-03-27 02:25:13
523,269,396,4.7,"Great movie, a must-see.",2020-06-08,703,67,True,Smart TV,28,Plot twist,True,2024-09-21 15:39:03
524,545,384,8.5,"Great movie, a must-see.",2020-11-09,3577,429,False,Mobile,210,Final battle,False,2020-12-12 18:15:39
525,425,238,1.3,"Great movie, a must-see.",2022-12-28,1351,94,False,Smart TV,29,Climax,False,2023-06-11 04:44:42
526,958,377,6.4,"Great movie, worth watching.",2022-02-13,4448,122,True,Mobile,218,Climax,True,2023-12-04 02:13:41
527,83,257,1.5,"Great movie, loved it.",2024-01-02,4371,130,False,Console,90,Emotional breakdown,False,2023-11-16 07:18:43
528,661,111,2.3,"Great movie, highly recommend.",2021-03-22,543,281,True,Tablet,109,Final scene,False,2024-09-08 11:37:32
529,657,6,5.7,"Great movie, not my type.",2021-03-19,3712,456,False,Laptop,79,Emotional breakdown,False,2021-08-04 20:12:29
530,55,321,2.3,"Great movie, loved it.",2024-05-12,4619,277,True,Laptop,25,Reunion,False,2020-10-10 14:33:12
531,998,28,8.3,"Great movie, a must-see.",2023-12-11,4112,458,False,Desktop,78,Chase scene,False,2023-04-03 04:46:33
532,701,144,8.2,"Disappointing movie, worth watching.",2023-05-19,2012,350,True,Laptop,142,Final battle,True,2021-03-02 05:48:04
533,350,336,1.9,"Great movie, a must-see.",2020-04-13,4174,142,True,Smart TV,84,Final battle,False,2022-03-08 15:00:00
534,785,276,8.7,"Great movie, highly recommend.",2024-01-25,378,105,True,Desktop,195,Reunion,True,2023-04-10 14:32:47
535,294,123,2.4,"Disappointing movie, loved it.",2022-07-09,1795,39,True,Desktop,45,Plot twist,True,2024-11-26 11:51:16
536,249,229,7.4,"Great movie, highly recommend.",2022-09-11,4407,89,True,Laptop,118,Chase scene,False,2024-10-14 17:09:08
537,278,106,1.8,"Great movie, highly recommend.",2021-06-12,4107,256,True,Console,167,Climax,True,2020-08-18 03:17:07
538,131,473,8.0,"Disappointing movie, not my type.",2023-01-15,4081,425,True,Smart TV,74,Emotional breakdown,False,2023-06-21 19:28:04
539,106,119,8.6,"Great movie, not my type.",2024-08-07,959,344,True,Desktop,86,Climax,False,2022-06-20 23:51:27
540,908,119,6.1,"Great movie, a must-see.",2022-09-07,815,413,True,Laptop,13,Plot twist,False,2024-11-12 16:45:30
541,139,194,2.7,"Great movie, a must-see.",2020-03-16,581,310,True,Tablet,88,Climax,True,2020-03-08 17:49:28
542,834,84,9.4,"Great movie, highly recommend.",2023-04-14,3392,478,False,Laptop,136,Opening scene,False,2024-06-19 22:39:00
543,746,376,7.1,"Great movie, meh.",2022-04-24,1963,176,False,Desktop,58,Final scene,False,2020-03-03 02:55:07
544,904,479,9.9,"Great movie, highly recommend.",2020-09-28,1146,91,True,Mobile,101,Plot twist,True,2021-01-18 18:15:36
545,736,184,4.5,"Great movie, loved it.",2020-05-14,3137,36,False,Mobile,13,Final battle,False,2023-09-06 08:51:29
546,845,181,9.1,"Disappointing movie, highly recommend.",2023-04-19,360,404,False,Tablet,92,Opening scene,False,2024-09-21 23:32:23
547,474,368,-1.7,"Great movie, highly recommend.",2023-01-08,2853,27,True,Console,88,Emotional breakdown,True,2023-04-05 23:29:50
548,856,488,1.5,"Great movie, worth watching.",2022-02-22,3501,311,False,Console,200,Emotional breakdown,False,2022-07-18 13:24:29
549,407,396,6.7,"Great movie, not my type.",2024-02-09,1358,365,False,Mobile,14,Opening scene,True,2020-04-25 14:16:12
550,459,262,3.4,"Disappointing movie, not my type.",2021-09-26,1460,97,True,Desktop,93,Monologue,True,2021-08-14 05:41:46
551,145,446,10.0,"Disappointing movie, highly recommend.",2020-06-09,971,241,False,Tablet,104,Flashback,False,2023-02-02 22:41:03
552,37,10,9.0,"Great movie, highly recommend.",2024-07-06,2196,255,True,Laptop,65,Plot twist,False,2024-11-19 02:18:03
553,132,203,9.7,"Great movie, worth watching.",2020-06-23,2847,324,False,Console,144,Opening scene,True,2024-08-12 15:49:21
554,472,169,1.9,"Disappointing movie, worth watching.",2024-03-07,4023,27,False,Smart TV,75,Reunion,False,2020-02-22 06:40:34
555,90,126,5.6,"Great movie, a must-see.",2020-09-10,1449,315,True,Desktop,113,Chase scene,False,2023-01-03 15:55:51
556,983,493,9.7,"Great movie, not my type.",2020-02-02,3458,185,True,Tablet,21,Emotional breakdown,False,2024-08-03 05:30:36
557,239,41,6.6,"Great movie, worth watching.",2023-08-11,3427,434,True,Tablet,187,Opening scene,False,2020-09-14 19:52:24
558,11,313,9.7,"Great movie, highly recommend.",2020-12-28,4555,95,True,Mobile,190,Opening scene,False,2022-09-14 09:14:23
559,576,415,3.1,"Great movie, worth watching.",2023-04-04,2145,296,True,Laptop,171,Final scene,False,2024-02-17 21:25:07
560,676,244,3.9,"Great movie, a must-see.",2022-11-09,4845,491,False,Smart TV,180,Climax,True,2020-07-26 18:57:48
561,588,341,2.4,"Great movie, worth watching.",2020-01-07,2864,273,True,Console,189,Monologue,False,2022-07-21 07:16:47
562,297,316,1.9,"Disappointing movie, loved it.",2022-04-10,4567,468,True,Mobile,165,Climax,False,2021-08-28 14:32:50
563,215,148,1.4,"Great movie, worth watching.",2021-09-03,4562,45,False,Console,131,Final battle,False,2023-11-04 03:00:14
564,292,23,2.6,"Great movie, worth watching.",2023-02-16,2546,163,False,Smart TV,37,Flashback,True,2024-05-21 16:00:01
565,812,32,14.3,"Disappointing movie, highly recommend.",2021-12-04,2263,422,True,Smart TV,12,Final battle,True,2021-11-19 05:06:22
566,677,326,6.0,"Disappointing movie, worth watching.",2023-08-05,2183,147,True,Console,124,Reunion,False,2022-07-03 16:46:58
567,760,452,9.3,"Great movie, highly recommend.",2022-12-21,4467,381,True,Desktop,111,Emotional breakdown,False,2022-08-02 20:37:06
568,299,264,5.2,"Disappointing movie, worth watching.",2024-01-28,4185,403,True,Desktop,143,Climax,False,2022-07-04 18:30:34
569,651,412,8.0,"Great movie, worth watching.",2023-07-14,4753,60,False,Console,156,Final scene,True,2023-08-22 00:43:53
570,515,416,6.7,"Great movie, not my type.",2022-09-24,3475,190,False,Tablet,179,Emotional breakdown,False,2023-07-16 06:44:42
571,812,413,14.6,"Great movie, meh.",2023-09-05,1574,335,True,Tablet,70,Plot twist,True,2022-08-25 09:44:05
572,949,341,7.5,"Great movie, not my type.",2022-08-02,3659,125,False,Smart TV,113,Opening scene,False,2021-02-15 06:08:04
573,255,112,1.0,"Great movie, meh.",2024-10-06,4160,268,True,Desktop,192,Climax,False,2022-08-13 19:48:13
574,57,263,5.7,"Great movie, highly recommend.",2023-10-24,4768,371,True,Console,182,Final scene,True,2023-03-07 21:42:41
575,86,178,7.7,"Great movie, loved it.",2020-10-27,4030,158,False,Mobile,173,Monologue,False,2024-12-13 15:07:07
576,721,226,7.8,"Great movie, meh.",2022-10-13,1962,131,True,Tablet,105,Opening scene,False,2020-07-05 20:44:49
577,711,396,4.5,"Disappointing movie, loved it.",2024-07-06,4584,340,False,Mobile,31,Plot twist,True,2020-06-28 12:27:28
578,64,33,7.1,"Great movie, highly recommend.",2023-02-01,2193,402,False,Console,166,Final scene,True,2020-08-26 02:58:33
579,888,312,6.0,"Disappointing movie, worth watching.",2020-04-04,4548,298,False,Mobile,90,Opening scene,True,2022-07-04 20:05:30
580,244,152,1.8,"Great movie, a must-see.",2020-05-14,2829,186,False,Smart TV,31,Climax,True,2021-06-12 18:04:26
581,813,387,3.7,"Great movie, not my type.",2023-04-01,1608,195,True,Desktop,141,Reunion,False,2024-07-11 00:03:28
582,960,151,3.4,"Great movie, a must-see.",2020-02-19,717,211,False,Desktop,111,Chase scene,False,2020-07-21 13:39:27
583,865,414,6.6,"Great movie, meh.",2020-04-09,528,158,False,Desktop,80,Chase scene,False,2022-10-03 21:52:20
584,222,178,9.3,"Great movie, worth watching.",2022-12-25,621,426,False,Mobile,106,Plot twist,True,2024-12-09 20:46:25
585,373,51,8.0,"Great movie, highly recommend.",2020-01-10,4774,53,True,Tablet,206,Chase scene,True,2024-05-25 15:45:01
586,751,313,6.0,"Disappointing movie, highly recommend.",2022-01-20,778,196,True,Desktop,155,Climax,True,2023-03-11 18:14:08
587,893,283,4.9,"Great movie, highly recommend.",2024-03-23,2400,293,True,Desktop,140,Plot twist,True,2020-07-06 07:48:34
588,116,263,2.9,"Great movie, worth watching.",2022-06-04,3395,252,True,Tablet,125,Reunion,True,2024-07-01 15:39:51
589,88,49,5.3,"Great movie, worth watching.",2021-04-23,2672,289,True,Desktop,197,Plot twist,False,2021-02-12 07:22:27
590,172,365,7.8,"Great movie, meh.",2022-06-23,180,394,False,Console,187,Opening scene,False,2020-05-26 14:42:31
591,93,388,8.5,"Great movie, loved it.",2024-03-03,4392,333,True,Smart TV,83,Reunion,True,2020-07-07 12:08:38
592,500,3,2.9,"Great movie, meh.",2023-04-05,1330,111,True,Desktop,74,Climax,False,2021-08-28 17:46:13
593,403,263,7.7,"Disappointing movie, a must-see.",2022-03-17,3974,481,False,Tablet,98,Final scene,True,2022-05-15 09:44:05
594,454,218,3.8,"Disappointing movie, a must-see.",2023-10-10,275,197,False,Desktop,203,Emotional breakdown,True,2021-10-08 20:08:17
595,307,428,3.4,"Disappointing movie, meh.",2022-02-19,4810,188,False,Mobile,202,Monologue,False,2023-06-26 08:31:08
596,735,279,8.1,"Great movie, highly recommend.",2023-07-06,2836,405,True,Mobile,190,Reunion,True,2021-01-10 06:42:53
597,460,228,9.9,"Great movie, loved it.",2023-03-10,4243,128,True,Tablet,39,Emotional breakdown,True,2024-11-22 07:00:20
598,770,218,5.9,"Great movie, loved it.",2020-09-06,174,370,False,Console,138,Opening scene,True,2021-01-19 04:22:11
599,642,59,1.0,"Great movie, worth watching.",2021-11-12,2123,251,True,Desktop,22,Climax,False,2024-03-19 18:00:10
600,323,45,1.2,"Great movie, worth watching.",2023-10-18,1115,432,False,Tablet,156,Final scene,True,2022-10-23 23:42:16
601,951,109,2.5,"Disappointing movie, worth watching.",2022-01-18,36,438,False,Tablet,174,Opening scene,True,2021-08-25 17:06:31
602,109,403,4.1,"Great movie, worth watching.",2022-07-01,4147,261,False,Laptop,51,Opening scene,False,2020-06-03 05:08:41
603,881,262,4.7,"Disappointing movie, loved it.",2024-10-23,3741,494,False,Laptop,81,Final battle,True,2023-02-12 18:57:03
604,241,208,3.7,"Great movie, worth watching.",2023-03-23,2817,314,True,Mobile,47,Emotional breakdown,False,2024-05-17 22:13:17
605,779,118,7.3,"Great movie, meh.",2023-09-22,3492,321,False,Mobile,95,Chase scene,True,2024-12-25 10:43:39
606,946,455,6.4,"Great movie, highly recommend.",2024-05-15,4068,26,True,Tablet,32,Final scene,True,2020-04-12 06:14:25
607,835,115,9.1,"Disappointing movie, not my type.",2021-04-09,90,490,False,Console,32,Emotional breakdown,False,2024-12-18 20:27:26
608,254,419,9.4,"Great movie, meh.",2021-09-15,462,192,True,Mobile,97,Chase scene,True,2020-02-28 22:33:48
609,513,318,8.3,"Great movie, highly recommend.",2024-03-24,3165,166,False,Mobile,131,Plot twist,True,2023-11-13 13:19:35
610,123,143,3.0,"Great movie, a must-see.",2020-12-01,760,290,True,Mobile,37,Opening scene,False,2021-09-06 05:17:53
611,278,121,2.4,"Disappointing movie, loved it.",2022-02-22,4209,311,True,Console,158,Flashback,False,2022-02-15 19:07:22
612,292,447,3.1,"Great movie, highly recommend.",2021-05-12,4935,365,False,Laptop,162,Plot twist,True,2022-10-09 01:33:02
613,623,450,1.6,"Great movie, a must-see.",2023-10-18,765,308,True,Desktop,58,Final battle,False,2023-10-25 05:24:51
614,395,148,1.2,"Great movie, meh.",2020-08-12,23,172,True,Console,120,Chase scene,True,2024-02-02 12:28:07
615,59,295,1.9,"Great movie, highly recommend.",2022-10-06,208,276,False,Smart TV,65,Flashback,False,2024-05-12 22:22:45
616,546,101,6.3,"Great movie, meh.",2023-07-24,2721,131,True,Smart TV,128,Monologue,True,2021-07-17 17:32:46
617,128,4,5.2,"Great movie, loved it.",2023-12-21,1952,90,True,Mobile,163,Flashback,True,2021-01-16 20:49:33
618,124,238,7.6,"Great movie, worth watching.",2022-06-17,4458,58,True,Console,199,Final scene,True,2021-12-15 14:26:06
619,904,186,8.7,"Great movie, loved it.",2022-05-05,2156,199,False,Tablet,210,Opening scene,True,2022-11-05 11:38:28
620,903,211,3.8,"Great movie, a must-see.",2022-09-10,3608,290,False,Mobile,162,Reunion,True,2022-10-28 19:01:54
621,69,425,6.9,"Great movie, loved it.",2020-06-10,2463,159,False,Desktop,176,Emotional breakdown,True,2020-07-12 07:35:57
622,845,315,5.1,"Great movie, worth watching.",2024-11-02,3747,461,False,Tablet,200,Reunion,False,2022-12-05 08:41:19
623,187,8,9.7,"Great movie, a must-see.",2023-10-19,4045,4,False,Smart TV,210,Monologue,True,2020-03-09 11:48:03
624,815,243,4.9,"Disappointing movie, highly recommend.",2024-07-24,4190,24,True,Laptop,45,Climax,False,2020-07-14 05:13:54
625,930,311,6.8,"Great movie, highly recommend.",2020-08-21,3665,88,False,Smart TV,95,Monologue,True,2021-03-26 13:06:12
626,344,336,8.1,"Great movie, highly recommend.",2020-11-27,4512,65,True,Desktop,175,Climax,True,2020-03-11 21:14:02
627,283,425,10.0,"Great movie, a must-see.",2020-08-04,4460,473,False,Desktop,69,Final battle,True,2022-07-10 22:32:14
628,332,436,4.7,"Great movie, loved it.",2023-06-07,872,397,False,Laptop,70,Plot twist,False,2022-10-05 03:22:09
629,841,361,8.8,"Disappointing movie, loved it.",2023-02-13,3145,99,True,Console,22,Plot twist,True,2021-02-14 17:45:50
630,526,24,5.2,"Disappointing movie, highly recommend.",2022-06-16,2153,496,True,Desktop,216,Emotional breakdown,True,2021-02-18 17:12:56
631,710,100,3.6,"Disappointing movie, loved it.",2020-10-10,2180,357,False,Console,103,Flashback,False,2023-10-25 22:24:09
632,353,104,4.7,"Disappointing movie, highly recommend.",2021-01-08,2499,499,False,Console,132,Chase scene,True,2023-06-13 11:55:51
633,634,370,9.5,"Disappointing movie, worth watching.",2021-05-06,1057,118,False,Mobile,113,Reunion,False,2021-04-22 23:12:47
634,819,437,9.6,"Disappointing movie, loved it.",2024-10-15,1309,469,True,Mobile,27,Emotional breakdown,True,2024-03-15 00:53:50
635,997,316,9.4,"Great movie, not my type.",2023-07-21,2102,64,True,Console,192,Final battle,True,2023-12-28 07:04:02
636,80,21,6.5,"Great movie, a must-see.",2023-01-02,2716,95,True,Smart TV,159,Emotional breakdown,False,2023-09-26 12:45:22
637,92,11,2.8,"Great movie, not my type.",2021-03-15,4336,117,True,Console,163,Opening scene,True,2022-04-06 09:17:33
638,557,279,-0.8,"Great movie, meh.",2023-06-15,3875,406,False,Smart TV,89,Plot twist,False,2024-03-18 18:06:16
639,434,121,7.9,"Great movie, a must-see.",2022-11-08,2123,232,False,Laptop,190,Final battle,True,2023-01-24 16:16:43
640,826,239,5.9,"Great movie, worth watching.",2021-04-21,2183,347,False,Console,156,Chase scene,False,2023-11-26 09:34:19
641,538,182,8.1,"Great movie, meh.",2022-05-11,658,358,False,Desktop,40,Emotional breakdown,False,2021-10-24 18:05:16
642,136,195,7.5,"Disappointing movie, loved it.",2020-05-08,4383,66,False,Tablet,211,Chase scene,False,2020-03-07 23:38:22
643,331,136,4.3,"Great movie, worth watching.",2022-12-19,915,428,True,Tablet,54,Opening scene,False,2023-08-21 21:13:03
644,967,318,9.7,"Disappointing movie, loved it.",2024-12-07,2091,204,False,Desktop,23,Flashback,False,2021-10-04 19:05:48
645,676,401,6.8,"Great movie, worth watching.",2024-11-19,686,261,True,Console,92,Opening scene,False,2021-10-17 09:34:40
646,962,165,4.1,"Great movie, highly recommend.",2022-02-22,709,135,False,Desktop,127,Monologue,False,2023-11-14 05:04:30
647,958,481,7.4,"Disappointing movie, not my type.",2021-05-08,4140,424,True,Smart TV,78,Emotional breakdown,False,2022-02-23 08:37:38
648,464,176,-2.1,"Great movie, worth watching.",2021-09-09,2633,166,False,Smart TV,214,Opening scene,True,2021-11-05 04:04:58
649,632,499,7.2,"Great movie, a must-see.",2024-02-07,646,65,True,Smart TV,165,Plot twist,True,2024-10-17 19:45:14
650,25,290,7.3,"Disappointing movie, meh.",2020-03-23,2529,449,True,Tablet,119,Reunion,False,2020-11-13 16:12:44
651,561,82,6.0,"Great movie, a must-see.",2020-11-01,58,306,False,Tablet,66,Emotional breakdown,False,2024-11-14 05:23:42
652,850,307,11.5,"Disappointing movie, a must-see.",2022-04-02,968,82,False,Desktop,74,Plot twist,False,2022-07-14 18:14:29
653,64,219,5.3,"Great movie, a must-see.",2020-04-21,707,137,True,Desktop,40,Final battle,False,2022-12-16 05:01:56
654,882,178,4.4,"Disappointing movie, not my type.",2024-06-27,2881,162,True,Desktop,109,Final scene,False,2022-01-12 16:52:13
