movie_id,title,genre,release_year,duration,language,country,budget,revenue,rating_average,director_id,production_company,age_limit,status,created_at
400,A Journey 260,Sci-Fi,2021,208,Spanish,USA,275530455.56,130630938.54,6.6,147,Disney,7,Cancelled,2021-02-27 13:56:07
401,Golden Legacy,Drama,1996,112,Korean,Spain,219690482.15,493650792.06,6.8,148,Netflix,16,Cancelled,2016-04-21 20:29:09
402,,Documentary,2011,88,Japanese,Germany,91205853.09,574459929.26,12.2,54,Disney,0,Released,2019-08-04 13:22:42
403,Rising Storm 715,Sci-Fi,1993,220,Portuguese,Canada,147654374.14,287736699.46,7.2,99,Focus Features,0,Production,2024-10-12 21:31:01
404,Rising Hero 986,Drama,2014,132,French,Spain,101546118.16,422404620.36,5.9,116,Paramount,18,Production,2016-01-22 04:37:55
405,Lost Storm,Animation,1991,214,Hindi,Australia,76334689.46,465111018.7,5.0,11,Sony Pictures,18,Production,2021-02-22 04:53:04
406,Last Kingdom,Action,2021,-45,Spanish,Germany,205068424.06,205936398.5,7.2,26,Disney,7,Released,2024-10-01 14:31:23
407,Sacred Dream 22,Adventure,2014,-45,Italian,India,20548095.65,790015145.01,5.2,63,Disney,0,Released,2017-02-19 05:42:12
408,Fallen Legacy 383,Animation,2022,175,English,Germany,90452759.86,351699711.12,13.1,69,Lionsgate,18,Released,2019-03-11 07:55:30
409,Sacred River,Animation,1993,169,Hindi,France,38523197.0,775080808.41,5.5,145,Disney,7,Cancelled,2021-11-12 07:52:16
410,Rising Hero 771,Sci-Fi,1981,165,Portuguese,Germany,38634241.98,711441787.74,6.7,41,Paramount,18,Cancelled,2019-08-25 02:27:38
411,The Dream 68,Adventure,1989,80,Italian,Japan,242140009.73,273216850.01,3.9,121,Focus Features,16,Production,2024-12-18 21:38:38
412,Lost Promise,Sci-Fi,2011,206,French,Japan,280281179.93,535030992.92,9.2,62,Lionsgate,7,Production,2019-04-27 10:33:43
413,Rising Ocean 271,Crime,2019,105,Japanese,Germany,108765338.36,289096125.63,6.1,186,Sony Pictures,7,Released,2024-11-27 10:11:56
414,Lost Kingdom,Romance,1997,187,Spanish,Japan,76134440.44,731821763.74,1.0,66,A24,16,Cancelled,2024-05-17 18:26:12
415,First Hero 438,Animation,2010,150,Spanish,France,240489286.51,762472523.37,5.8,25,Amazon Studios,7,Released,2024-01-01 03:21:39
416,Hidden Ocean 292,Thriller,2018,138,Korean,Germany,166336219.56,197963086.9,8.3,158,Warner Bros,7,Released,2024-12-20 08:51:31
417,A Shadow 253,Thriller,2019,114,Japanese,,201512897.49,774819636.14,4.9,21,Amazon Studios,16,Production,2017-12-13 19:48:24
418,The Legacy,Thriller,2011,204,English,Spain,116676251.16,185002076.2,1.7,175,Amazon Studios,7,Production,2018-04-11 11:25:17
419,Last Sky,Romance,2010,214,French,Spain,7052853.59,-30279050,7.4,23,Amazon Studios,12,Production,2018-05-12 08:30:10
420,Dark Mountain 875,Documentary,1992,167,Arabic,France,48046724.6,497586336.28,5.6,39,Sony Pictures,7,Production,2019-03-08 13:19:10
421,Golden Night 238,Fantasy,2021,115,German,Italy,71255444.14,175926966.98,1.6,46,Focus Features,0,Production,2023-06-24 05:09:34
422,Infinite Fire,Action,1990,201,Hindi,India,118444800.03,422213293.64,3.1,95,Lionsgate,12,Production,2018-08-06 22:07:45
423,Last Fire 656,Action,2004,143,German,Australia,165319566.89,799924548.5,6.7,156,Lionsgate,16,Production,2023-07-06 16:54:31
424,Dark Hero 212,Sci-Fi,1987,175,Japanese,,146422867.0,194091830.61,7.6,152,Disney,12,Production,2018-03-01 07:57:28
425,First Kingdom 409,Animation,1993,176,Arabic,UK,276862644.48,47902095.56,4.4,111,Universal,18,Production,2020-09-18 15:02:59
426,Eternal Kingdom,Sci-Fi,2012,95,Hindi,Japan,153097257.86,334202662.41,3.9,89,Lionsgate,12,Production,2020-01-26 16:37:07
427,Infinite Vision 777,Documentary,2015,214,Spanish,Italy,214424215.03,571720700.27,7.7,158,Amazon Studios,12,Production,2018-01-02 09:00:08
428,Last Dream,Romance,1989,215,Arabic,USA,49435736.3,654541418.59,2.9,43,A24,0,Released,2022-06-20 23:23:54
429,Fallen Ocean 591,Adventure,2022,109,Portuguese,India,241953593.62,220842355.95,4.8,131,Sony Pictures,16,Cancelled,2021-01-19 09:51:55
430,First Shadow 844,Thriller,1994,133,Spanish,France,152000175.27,359925651.14,3.6,160,A24,0,Production,2015-07-13 13:09:26
431,Fallen Storm 342,Drama,2011,195,Italian,Canada,129316637.06,218987964.58,4.0,152,Amazon Studios,0,Released,2016-02-26 23:00:09
432,Golden Dream 505,Adventure,2031,-45,Japanese,South Korea,275466029.1,599485802.69,2.5,26,Warner Bros,18,Released,2015-10-01 06:50:10
433,Infinite Sun,Animation,2017,204,Portuguese,Japan,138969801.84,141738897.9,5.5,58,Sony Pictures,0,Production,2020-11-06 22:30:51
434,Fallen Moon 975,Horror,2005,130,Japanese,Australia,72584043.11,139781648.6,6.2,28,A24,7,Released,2016-05-25 10:44:20
435,Broken Mountain 736,Romance,2021,211,Japanese,Brazil,142231870.06,140962208.07,-0.5,65,Amazon Studios,7,Production,2022-11-13 22:55:20
436,Fallen Dawn 836,Adventure,2000,215,Spanish,USA,49671647.52,83985378.46,3.9,36,Paramount,18,Cancelled,2022-05-07 23:11:26
437,The Storm,Adventure,2019,70,Hindi,Germany,100089116.9,662917263.04,5.7,152,Lionsgate,18,Released,2021-12-26 01:29:46
438,Broken Legacy,Animation,2031,220,French,Spain,125464913.22,795942595.13,9.1,58,A24,12,Production,2015-04-22 18:16:25
439,First Storm 544,Thriller,2008,70,French,Japan,269898420.68,14807428.92,7.4,79,Lionsgate,0,Production,2024-04-18 21:35:18
440,Sacred Shadow 876,Romance,2001,deux heures,Italian,France,74056095.32,89603999.71,7.4,75,Sony Pictures,16,Released,2021-04-24 05:23:06
441,Sacred Sky 317,Adventure,1984,109,English,Germany,231216663.1,243118990.79,7.7,129,Focus Features,16,Cancelled,2016-08-22 19:17:50
442,A Moon 808,Comedy,1992,134,Portuguese,France,49106493.35,469925828.85,2.7,194,Netflix,0,Production,2021-07-04 16:49:51
443,Rising River,Fantasy,2017,87,Arabic,Australia,234339271.68,412122082.11,4.2,10,A24,7,Released,2024-06-01 21:59:23
444,Lost Star,Action,2009,94,Hindi,France,142292228.16,496488956.47,2.1,164,Netflix,7,Production,2023-07-10 01:54:06
445,The Sky,Comedy,2004,141,Italian,France,109453678.67,664791694.58,1.2,48,Universal,7,Cancelled,2024-10-28 03:23:07
446,A Ocean,Sci-Fi,1991,219,Arabic,USA,252519424.15,487221567.36,8.1,148,Focus Features,12,Cancelled,2019-02-13 01:19:58
447,Infinite Dream,Sci-Fi,1983,94,Portuguese,USA,143354637.82,325079266.41,3.3,144,Paramount,0,Production,2017-03-21 18:44:55
448,A Storm 482,Adventure,2023,deux heures,Hindi,Japan,219090456.57,443438261.68,4.8,100,Paramount,18,Production,2020-03-13 18:26:58
449,Broken Sky 276,Drama,1996,deux heures,French,Italy,224162297.73,518996750.04,6.1,64,Disney,0,Released,2018-12-02 23:04:43
450,Rising Dawn 989,Drama,2021,98,English,Italy,62296867.33,651910357.74,8.6,106,Amazon Studios,18,Cancelled,2019-08-22 06:54:40
451,Dark River,Thriller,2022,195,Italian,USA,130271370.53,703275639.51,7.6,53,Amazon Studios,0,Production,2017-05-09 05:27:49
452,The Kingdom 805,Drama,2002,127,Japanese,Spain,81257028.22,394372548.28,7.9,99,Paramount,18,Cancelled,2017-02-09 23:23:33
453,First Shadow 279,Documentary,1875,215,French,Germany,76003580.88,861915299.48,8.5,136,Disney,16,Cancelled,2015-03-01 10:49:44
454,Sacred Legacy 430,Action,1991,148,Italian,Japan,81946497.79,361818109.79,6.3,25,Amazon Studios,16,Cancelled,2018-04-11 01:54:21
455,Silent Kingdom,Documentary,1994,deux heures,French,France,41530222.49,39584684.03,5.7,27,Focus Features,16,Cancelled,2017-04-24 06:13:23
456,,Fantasy,1997,185,French,South Korea,183726323.69,225359978.46,7.6,62,Warner Bros,16,Cancelled,2019-09-06 21:48:44
457,Hidden Storm 949,Thriller,2001,198,Portuguese,,209065535.36,678019316.43,2.4,161,Lionsgate,0,Cancelled,2019-04-06 05:14:47
458,The Fire,Thriller,1998,185,Spanish,USA,273716251.61,564454796.54,3.6,40,Universal,7,Production,2021-01-06 11:02:34
459,Dark Dream,Comedy,1989,181,Spanish,Japan,214259831.14,477826136.11,6.2,150,Netflix,16,Released,2024-09-22 18:13:28
460,Rising Fire 626,Animation,1996,75,Japanese,Italy,139728082.36,523304126.59,2.1,189,Focus Features,0,Cancelled,2022-07-21 18:45:47
461,Eternal Dawn 55,Documentary,1988,82,Portuguese,India,72827672.87,305266850.9,3.3,35,Disney,0,Production,2022-04-05 07:44:40
462,A Empire 152,Drama,2020,152,Japanese,South Korea,229761093.94,697796299.41,8.6,22,Netflix,7,Cancelled,2024-02-03 22:12:30
463,Sacred Shadow 450,Documentary,1983,76,Korean,South Korea,34989688.62,581081769.93,3.3,38,Lionsgate,18,Cancelled,2022-05-16 16:58:49
464,A Dawn 180,Horror,1982,-45,Italian,Spain,-9267279,797224914.91,6.6,186,Focus Features,12,Cancelled,2017-07-13 18:07:15
465,Rising Dawn 817,Thriller,2003,163,Spanish,Canada,13041009.53,562552716.29,2.8,158,Focus Features,16,Cancelled,2020-01-25 19:49:40
466,Eternal Empire 190,Action,1983,170,Hindi,France,274612860.73,235520879.89,9.5,141,A24,16,Released,2023-04-13 22:48:12
467,Golden Night 410,Comedy,1989,145,Hindi,Canada,200260200.96,-29172281,7.7,185,Focus Features,16,Released,2016-05-25 08:05:29
468,Eternal Hero 842,Crime,2002,165,English,UK,69109177.92,306003652.43,3.6,187,Warner Bros,0,Production,2021-05-14 08:55:18
469,Golden Promise 984,Documentary,1981,97,Hindi,Brazil,53947161.33,298462951.34,5.1,16,Netflix,0,Production,2015-05-08 06:58:13
470,Last Moon 199,Horror,1987,126,French,France,180156628.79,649154427.55,5.8,51,Paramount,18,Released,2018-08-07 04:25:41
471,Silent Mountain 41,Action,1985,199,Korean,Italy,288241611.04,701044119.69,14.6,54,Warner Bros,0,Cancelled,2016-06-25 13:07:35
472,Dark Journey 537,Thriller,2001,197,Japanese,Canada,217570902.65,2866390.4,2.9,89,Disney,0,Released,2019-10-03 03:55:33
473,Lost Promise 294,Horror,2005,157,Portuguese,UK,122480067.53,650686350.39,6.3,19,Paramount,16,Production,2020-06-14 02:05:16
474,Infinite Hero 713,Adventure,2013,80,English,South Korea,280709904.01,869662469.54,5.6,192,Disney,16,Released,2015-04-28 01:33:56
475,Last Moon 400,Fantasy,1981,186,Arabic,France,230394593.82,306546007.33,4.8,112,Lionsgate,0,Production,2022-07-25 17:41:57
476,Dark Journey 216,Horror,1982,147,English,India,234182857.6,213759363.66,9.0,136,Disney,16,Released,2018-04-21 11:39:46
477,A Hero 105,Animation,1981,82,Portuguese,Canada,241084314.17,-31407558,9.7,43,Amazon Studios,18,Cancelled,2024-10-21 13:49:39
478,Broken Sun 891,Horror,2021,186,Hindi,Japan,235167462.49,573135627.46,2.3,76,Warner Bros,18,Production,2024-10-26 06:11:56
479,Last Shadow,Thriller,1989,180,Hindi,USA,210053437.22,425732497.24,2.0,8,A24,7,Cancelled,2018-05-18 23:14:33
480,Broken Mountain 334,Fantasy,2021,203,Hindi,USA,294290532.94,807535991.72,8.8,37,Lionsgate,18,Production,2020-01-18 04:25:37
481,Sacred Moon 558,Romance,1985,167,Korean,Italy,277076695.6,505658475.57,1.9,38,Paramount,18,Production,2024-06-25 03:16:53
482,Last Ocean 409,Thriller,1999,139,English,USA,49691515.28,980263.57,5.5,100,Universal,0,Released,2021-09-07 02:05:42
483,Last Journey 343,Action,1984,84,Japanese,France,182156838.47,289321364.92,7.8,134,Paramount,18,Production,2021-11-05 01:46:23
484,,Animation,2018,111,German,UK,229008423.67,117112900.26,1.2,191,A24,16,Production,2015-03-19 22:59:38
485,A Ocean 24,Documentary,1996,119,German,Germany,40233368.48,322155254.68,2.8,103,Universal,16,Cancelled,2016-08-01 06:54:57
486,Infinite Fire 695,Fantasy,2004,178,Hindi,Australia,140584449.0,878792154.19,2.7,171,Focus Features,12,Production,2019-10-02 23:10:55
487,Broken Star 49,Romance,1982,94,Japanese,USA,61864649.6,91543733.86,2.0,119,A24,18,Released,2017-02-01 05:40:05
488,Infinite Kingdom 916,Documentary,1986,136,Italian,UK,102371197.49,705976651.35,4.9,60,Focus Features,7,Released,2023-03-18 21:20:26
489,The Star,Animation,1981,220,Italian,Italy,298343073.6,630130380.32,9.3,104,Focus Features,7,Released,2020-01-13 17:09:05
490,Lost Fire 185,Sci-Fi,1990,170,Korean,USA,161952820.28,94500334.82,6.0,134,Disney,0,Cancelled,2017-06-19 12:29:48
491,Broken Hero 571,Crime,2007,208,Hindi,USA,38498787.26,765800126.3,9.4,59,Focus Features,16,Cancelled,2024-12-23 08:32:18
492,Lost Dawn 306,Sci-Fi,2019,86,Japanese,South Korea,163934870.21,729252427.31,7.1,92,Disney,7,Cancelled,2021-08-13 15:12:34
493,Sacred Fire 27,Animation,1984,86,German,Spain,147995117.29,771335686.41,4.8,40,Disney,12,Cancelled,2024-04-16 23:02:50
494,Lost Legacy,,2021,130,Japanese,USA,260402362.33,351199973.01,3.9,10,Warner Bros,0,Released,2019-09-06 23:21:54
495,Silent Ocean 258,Documentary,2017,105,Portuguese,Japan,74364126.06,615204677.19,8.5,57,Paramount,18,Cancelled,2016-06-13 05:16:05
496,Lost Star 192,Sci-Fi,2010,157,Portuguese,UK,176942708.14,200121161.48,7.9,58,Focus Features,0,Cancelled,2021-06-12 00:41:31
497,Golden Ocean 980,Documentary,2019,194,Japanese,Japan,58650782.18,108068003.12,5.5,29,A24,18,Production,2017-01-07 16:53:45
498,Silent Promise 242,Action,2003,148,Japanese,Spain,248366002.82,195014624.51,6.5,108,A24,18,Released,2018-07-15 10:02:01
499,Broken Ocean 976,Adventure,1986,-45,Korean,UK,184907769.68,109900129.28,5.2,188,Disney,16,Released,2019-06-05 07:54:32
500,Golden Legacy 878,Romance,1988,212,Italian,Italy,97674323.66,455844848.09,5.0,77,Disney,7,Production,2020-09-11 23:57:42
501,First Legacy 648,Fantasy,2003,151,Portuguese,Japan,39104604.23,819447027.39,8.1,86,Warner Bros,7,Released,2015-01-05 09:23:40
502,Last Promise 663,Drama,1988,99,Korean,France,97530989.83,469656037.92,4.7,175,Universal,12,Production,2019-09-17 19:24:24
503,Broken Journey 734,Animation,2024,126,German,Brazil,193122105.43,5828207.39,5.5,43,Netflix,12,Released,2016-09-07 05:45:34
504,Sacred Shadow 755,Drama,2018,71,Portuguese,France,221619786.55,467679577.07,5.3,142,A24,12,Released,2023-03-25 15:25:33
505,Hidden Night 682,Comedy,2010,136,Korean,India,145408088.7,776477687.19,3.9,131,A24,16,Cancelled,2023-04-24 03:25:03
506,Golden Fire 736,Drama,1991,125,Arabic,Canada,290002756.82,833485811.71,2.5,146,Lionsgate,7,Cancelled,2021-03-04 23:27:51
507,Silent Promise 78,Thriller,1989,112,Korean,Brazil,236910831.5,486193183.83,9.3,32,A24,16,Cancelled,2022-04-06 12:18:15
508,The Promise 341,Horror,2011,99,German,Canada,258253964.0,168196572.89,1.6,64,Lionsgate,16,Cancelled,2022-12-04 06:31:45
509,Infinite Star,Documentary,2013,-45,French,UK,119440940.22,776694046.89,2.5,68,Focus Features,16,Cancelled,2022-09-17 16:55:36
510,Fallen Moon 701,Adventure,2003,161,Hindi,Italy,239708270.12,711323418.17,14.9,61,Amazon Studios,0,Cancelled,2024-06-04 14:04:22
511,Eternal Fire,Adventure,1875,108,Spanish,Brazil,224908844.79,83318305.51,3.4,131,Paramount,0,Cancelled,2018-01-19 13:30:05
512,Last Promise 512,Drama,1983,108,Spanish,France,277234260.16,369159350.31,2.2,198,Universal,0,Released,2021-07-04 04:58:11
513,The Shadow 633,Animation,2001,205,Arabic,Germany,224158541.03,264321640.07,4.3,4,Disney,16,Cancelled,2019-09-04 04:48:50
514,First Fire 103,Action,2023,204,Korean,USA,98328462.01,536731302.85,1.2,50,Netflix,12,Cancelled,2021-02-26 23:47:41
515,The River 733,Fantasy,2024,74,Arabic,Spain,83000849.81,323178563.53,4.2,34,Paramount,0,Production,2016-12-25 04:01:09
516,Fallen Hero 433,Fantasy,1994,141,Portuguese,Canada,215792874.83,388156579.39,1.2,33,Sony Pictures,18,Cancelled,2016-06-11 08:55:10
517,Eternal Storm 228,Horror,1983,162,Italian,Spain,230639540.9,380927900.43,6.5,152,Netflix,12,Production,2021-03-08 08:30:53
518,A Dawn 857,Animation,1987,85,Hindi,France,8480301.22,713297676.2,1.9,196,Universal,16,Released,2021-09-02 17:00:33
519,A Moon 459,Fantasy,1986,85,Arabic,India,136162457.27,415805353.8,1.7,74,Netflix,18,Production,2022-05-07 12:11:07
520,,Romance,2014,160,Italian,Canada,9390371.76,5019465.09,6.9,52,Lionsgate,16,Released,2022-05-27 13:56:25
521,Rising Dawn 81,Drama,1988,deux heures,English,Japan,127956281.66,297365539.52,7.6,13,A24,18,Production,2022-02-09 01:01:47
522,Lost Ocean,Documentary,2015,214,Japanese,,75162511.77,59294363.78,1.4,129,Warner Bros,18,Production,2024-08-13 19:33:31
523,Lost Mountain 664,Animation,2023,176,Hindi,Brazil,123560719.66,89709130.75,3.5,123,Lionsgate,12,Released,2018-03-25 10:27:11
524,Last Empire 686,Horror,1987,184,French,Brazil,79602058.54,763324565.94,2.2,14,Focus Features,16,Cancelled,2017-02-03 13:03:53
525,Dark Storm 646,Crime,2014,91,Portuguese,Canada,151584801.15,526283182.15,8.9,114,Warner Bros,18,Cancelled,2024-05-22 16:01:52
526,Eternal Night 994,Romance,1999,111,German,South Korea,221364948.21,884572115.53,4.3,139,Disney,0,Released,2019-09-02 13:30:20
527,Fallen Night 849,Thriller,1985,173,French,UK,150155461.71,243447463.37,6.9,130,Disney,16,Cancelled,2021-10-22 15:42:40
528,The Ocean,Sci-Fi,1987,92,Italian,France,13684347.27,578129897.5,3.5,177,Focus Features,18,Released,2020-12-13 11:06:49
529,Infinite Vision 595,Crime,2005,81,Italian,Brazil,250608437.76,492163915.87,9.2,69,A24,18,Production,2017-02-15 00:09:35
530,Silent Shadow,Comedy,2002,132,Italian,Japan,37954780.34,516525924.05,3.0,137,Focus Features,7,Cancelled,2015-07-05 08:25:30
531,Dark Empire 456,Drama,2019,92,Arabic,France,227128236.37,322036626.69,6.3,53,Amazon Studios,0,Released,2018-08-24 13:57:00
532,Silent Fire 255,Horror,2012,155,English,UK,286866404.29,446083206.54,6.4,167,Warner Bros,7,Cancelled,2019-05-01 18:26:25
533,Eternal Night 482,Animation,1984,102,Portuguese,India,164213038.44,486983534.64,1.0,142,Disney,0,Production,2016-08-09 13:33:54
534,A Mountain 860,Comedy,2020,137,Portuguese,Australia,241527521.48,877732707.07,6.4,130,Amazon Studios,18,Production,2016-06-11 18:16:20
535,Sacred Hero 114,Comedy,2023,192,Arabic,Brazil,266801569.38,102138326.03,4.7,59,Lionsgate,18,Cancelled,2021-04-14 10:15:26
536,Hidden Dawn 103,Horror,2018,deux heures,English,Canada,171933754.91,268912166.26,3.2,97,Amazon Studios,12,Cancelled,2023-10-14 13:31:26
537,The Star 809,,1999,163,German,South Korea,9240669.14,857696899.16,9.5,130,Lionsgate,0,Production,2017-04-28 11:16:51
538,Rising Sun,Crime,2006,144,Italian,Australia,182667923.44,48423792.01,6.9,48,Universal,7,Released,2019-03-25 14:27:56
539,Fallen Kingdom 319,Sci-Fi,1875,90,French,France,291737457.67,860895111.15,5.6,16,Warner Bros,18,Released,2016-08-19 16:25:30
540,Hidden Kingdom,Comedy,1985,161,English,Japan,298267698.82,236883687.78,8.1,187,Universal,7,Released,2018-09-09 07:47:48
541,Infinite Kingdom 351,Sci-Fi,2004,206,Hindi,South Korea,190849624.12,238327917.6,3.7,143,Paramount,18,Production,2019-06-26 08:03:02
542,Lost Dream 261,Sci-Fi,2009,107,French,France,58467952.54,886254464.94,5.7,188,A24,18,Cancelled,2016-08-15 12:48:13
543,Last Sky 661,Adventure,1875,212,Spanish,France,-18716767,54794314.82,6.3,64,Warner Bros,12,Production,2018-01-13 19:50:14
544,Silent Legacy 516,Horror,1994,128,English,USA,259035230.22,666301642.68,7.3,122,Focus Features,12,Cancelled,2016-07-12 05:17:16
545,First Moon 268,Action,1993,162,German,Canada,135375768.0,96527104.09,6.7,186,Netflix,7,Cancelled,2024-02-05 17:29:32
546,Golden Ocean 896,Romance,2016,220,Spanish,Brazil,92169477.89,433168648.1,8.4,116,Disney,12,Production,2018-01-26 02:55:46
547,Broken Legacy 766,Adventure,1997,122,Arabic,Canada,156678304.93,713134667.58,2.0,141,A24,0,Production,2017-10-07 05:33:55
548,Golden Hero 729,Thriller,1987,deux heures,Arabic,UK,5375095.62,347407241.85,2.0,131,Lionsgate,18,Cancelled,2022-12-13 03:00:35
549,A Sky 194,Drama,1995,144,Arabic,Australia,177094973.93,707573291.87,7.9,141,Disney,7,Production,2019-07-28 18:20:53
550,,Adventure,1981,173,English,South Korea,84044837.08,668000824.28,8.3,177,Warner Bros,16,Production,2021-07-09 02:04:00
551,Infinite Sun 939,Drama,1994,70,Hindi,South Korea,184428490.81,532374008.65,5.1,4,Netflix,18,Released,2021-07-18 06:18:35
552,Dark Sun,Fantasy,2005,187,Hindi,Germany,167630004.64,571787636.06,5.7,165,A24,18,Released,2020-01-12 18:27:11
553,Silent Vision 865,Animation,1981,130,French,UK,210611887.97,409151459.8,5.6,48,Amazon Studios,0,Production,2016-09-28 00:48:57
554,Broken Moon 957,Drama,2003,150,French,Spain,87590805.21,673183097.98,4.4,20,Universal,18,Cancelled,2023-03-09 02:38:45
555,Broken Sun 963,Horror,1989,192,Portuguese,France,243443246.67,822080313.77,7.4,34,Universal,18,Production,2019-06-16 01:20:27
556,,Fantasy,2003,70,English,Brazil,189819420.47,633743664.27,3.4,44,Paramount,7,Production,2022-03-17 05:58:35
557,Broken Star 909,,1985,202,Japanese,Brazil,27481794.38,65331942.63,5.8,198,Netflix,0,Production,2016-01-26 11:35:41
558,Hidden Hero 94,Sci-Fi,2019,188,French,Australia,56185968.64,792112735.28,3.0,113,Warner Bros,18,Released,2018-01-02 14:04:51
559,Rising Promise 322,Action,1996,92,Portuguese,Japan,98505027.0,729674277.79,6.0,152,Focus Features,18,Released,2021-06-05 19:16:17
560,Fallen Shadow 424,Drama,2012,191,Japanese,India,270558111.11,63743839.96,1.4,144,Lionsgate,16,Released,2017-02-15 09:13:56
561,Sacred Moon 449,Thriller,1989,85,Japanese,India,223726908.97,529498579.54,7.3,77,Focus Features,18,Released,2023-05-06 10:51:14
562,Rising Sky 416,Documentary,2001,183,English,Italy,186152451.36,327863449.09,2.8,3,Lionsgate,0,Cancelled,2020-06-04 01:31:40
563,Hidden Sky,Crime,1986,95,French,Spain,282450434.13,-23047540,8.1,114,Amazon Studios,0,Cancelled,2017-03-21 00:25:45
564,Broken Moon 942,Horror,1985,70,Spanish,UK,94467229.35,509344687.64,1.5,107,Warner Bros,0,Production,2016-06-07 23:59:11
565,Infinite Moon 990,Crime,1996,-45,Japanese,USA,147947651.51,633795608.14,5.1,91,Lionsgate,12,Cancelled,2015-04-22 02:03:00
566,Rising Sky 981,Thriller,1980,218,Japanese,South Korea,9914101.01,41141857.21,9.6,19,Focus Features,12,Cancelled,2024-02-08 20:21:56
567,Broken Journey 914,Documentary,1995,215,English,South Korea,10460670.28,438254805.07,13.3,141,Warner Bros,0,Cancelled,2021-12-15 15:16:02
568,Sacred Mountain 491,Adventure,1993,215,Japanese,Canada,295971860.71,18558024.46,5.0,41,Netflix,12,Released,2018-03-21 11:53:00
569,A Kingdom 218,Sci-Fi,2005,97,Japanese,UK,188507033.49,515456684.64,2.9,85,Universal,0,Released,2015-10-02 20:57:57
570,Rising Hero 365,Crime,2014,175,Arabic,USA,270904448.37,353384611.2,2.2,73,Netflix,16,Production,2024-09-26 17:28:20
571,Eternal Promise 882,Comedy,2017,149,English,Germany,72460681.83,794086562.34,8.8,95,Netflix,18,Released,2016-05-15 14:56:01
572,Hidden Journey,Animation,2002,127,Hindi,USA,129719000.43,89167294.2,7.4,91,Focus Features,0,Cancelled,2024-08-24 00:43:23
573,Broken Shadow 445,Drama,1993,155,French,Brazil,94227731.92,621271618.73,7.2,143,Focus Features,0,Cancelled,2015-06-08 15:34:48
574,Sacred Journey,Drama,2004,109,Portuguese,Spain,241209893.91,865304291.03,1.5,132,Disney,7,Cancelled,2022-03-01 01:11:35
575,Last Journey 302,Crime,1994,109,French,Japan,296227194.03,658054927.48,8.6,17,Amazon Studios,12,Cancelled,2024-12-07 22:00:43
576,Dark Storm 131,Thriller,1997,108,Spanish,UK,149659093.05,114560184.29,3.1,11,Disney,18,Released,2021-06-02 13:16:25
577,Last Storm 699,Action,2018,182,Korean,Italy,29238164.4,118904049.19,1.2,154,Universal,16,Cancelled,2016-08-10 12:55:38
578,The Fire 597,Documentary,1981,208,French,Canada,49079606.63,721332449.92,2.0,129,Warner Bros,12,Production,2023-06-27 13:53:58
579,Rising Vision 977,Action,2024,109,Hindi,Italy,18603145.25,700944749.59,-0.2,101,Paramount,12,Cancelled,2018-12-08 18:26:22
580,The Sky 663,Comedy,1988,168,French,France,44483986.97,369901000.61,8.3,168,Focus Features,12,Production,2017-02-22 16:54:32
581,Lost Hero 547,Fantasy,2019,174,Arabic,Brazil,246287853.09,540746541.21,3.3,87,Paramount,7,Cancelled,2019-08-06 11:42:03
582,Silent Legacy 242,Horror,1982,131,Korean,Australia,121997502.95,646919298.71,5.1,177,Lionsgate,12,Production,2020-08-13 18:45:57
583,Hidden Ocean 740,Crime,1992,131,Portuguese,Spain,81620926.73,655347293.36,4.4,111,Paramount,12,Released,2016-03-11 09:23:01
584,Golden Storm,Fantasy,1999,157,Italian,Canada,236064950.28,343220034.13,4.9,62,Warner Bros,16,Production,2017-04-12 22:37:07
585,First Fire 395,Horror,2022,209,Arabic,UK,245065115.96,285129724.64,7.3,146,Amazon Studios,7,Cancelled,2022-04-04 21:57:01
586,The Legacy 662,Drama,2013,112,French,France,164920347.08,839285548.34,2.4,169,Sony Pictures,7,Production,2023-08-09 08:54:43
587,Lost Kingdom 50,Thriller,1990,76,Italian,South Korea,246196558.8,400294144.44,6.1,83,Amazon Studios,7,Released,2022-01-04 08:58:03
588,Lost Hero 948,Adventure,1989,207,Korean,South Korea,197656446.55,22882987.55,8.5,33,Universal,12,Released,2020-08-22 06:07:27
589,The Journey 309,Fantasy,1987,125,Hindi,Australia,148565952.29,31670585.9,4.3,182,Disney,18,Production,2017-12-01 19:41:11
590,Broken Kingdom,Sci-Fi,2003,160,Arabic,Germany,45657497.87,733231945.34,6.4,155,Lionsgate,7,Released,2019-06-28 15:44:44
591,Eternal Mountain 801,Comedy,2007,159,German,Italy,15162001.7,41100951.39,6.3,31,Focus Features,7,Released,2021-01-04 00:31:07
592,Dark Sun 103,Documentary,2015,116,German,Australia,189264925.58,685864119.35,3.3,52,Netflix,16,Production,2017-03-07 06:44:09
593,Dark Fire,,1986,144,Spanish,South Korea,201270710.65,138939271.62,9.7,48,Disney,12,Production,2015-07-06 19:21:13
594,Silent Hero 922,Crime,2010,132,French,India,119347513.82,248274161.03,1.1,59,Focus Features,12,Released,2023-06-05 00:56:42
595,A Mountain 794,Romance,2012,172,German,Australia,19445635.5,711699666.67,3.8,45,Universal,12,Released,2021-12-09 02:04:36
596,Sacred Star,,2022,166,Arabic,Canada,164362964.73,166458000.55,1.0,65,Disney,16,Released,2015-02-20 20:31:06
